,TimeStep,load_increases_mw,solar_cf_pct,wind_cf_pct
0,0,1695.8504347826088,1.3e-06,0.19495532069565216
0,1,1640.6921739130435,1.3e-06,0.19290575582608693
0,2,1588.5456521739131,1.3e-06,0.18576713491304347
0,3,1558.5639130434784,1.3e-06,0.1816784680869565
0,4,1575.713043478261,1.3e-06,0.17825775578260872
0,5,1637.5165217391304,1.3e-06,0.17407574626086958
0,6,1761.7060869565216,0.00015479278260869568,0.17315029073913044
0,7,1978.3660869565215,0.278926466,0.17142500213043482
0,8,2246.2234782608693,0.5462154308695653,0.16753173060869564
0,9,2386.1139130434785,0.6643121620000001,0.1629238296521739
0,10,2445.9647826086953,0.7093338738695651,0.1655123826956522
0,11,2457.99,0.7274188908695651,0.16985658552173913
0,12,2382.006956521739,0.7257574869130434,0.17918849234782605
0,13,2316.688695652174,0.6976057239565217,0.19106458426086959
0,14,2214.4834782608696,0.6289169959130435,0.19858912591304342
0,15,2104.969565217391,0.5182359416086957,0.20452360921739135
0,16,2012.6886956521741,0.14316734747826088,0.19845740104347823
0,17,2102.83,1.3e-06,0.19063054191304352
0,18,2333.504347826087,1.3e-06,0.18842955956521734
0,19,2343.310869565217,1.3e-06,0.18897866126086954
0,20,2281.510869565217,1.3e-06,0.19150266413043476
0,21,2178.3760869565217,1.3e-06,0.19706332578260868
0,22,2060.5152173913048,1.3e-06,0.1954876817826087
0,23,1903.900434782609,1.3e-06,0.20132723313043474
0,24,1781.0182608695652,1.3e-06,0.2017606994347826
0,25,1709.924347826087,1.3e-06,0.192778065
0,26,1653.576956521739,1.3e-06,0.18432425752173917
0,27,1636.4660869565218,1.3e-06,0.17816896534782609
0,28,1663.547391304348,1.3e-06,0.17806671621739129
0,29,1760.1452173913042,1.3e-06,0.1775604413913043
0,30,1935.0578260869568,0.00024433034782608696,0.18577822239130437
0,31,2171.8034782608697,0.24484377460869558,0.18905788917391306
0,32,2434.2382608695652,0.49468909217391327,0.18592601352173907
0,33,2554.7739130434784,0.6064058260869566,0.18004969817391303
0,34,2581.4778260869566,0.6368408009565215,0.17644533930434786
0,35,2576.8152173913045,0.6623915455652172,0.17284418169565216
0,36,2506.561739130435,0.667009525478261,0.17039487373913045
0,37,2441.0078260869564,0.6292628833478259,0.17250176447826093
0,38,2334.8734782608694,0.5989307421304347,0.17235326052173916
0,39,2221.8113043478265,0.475837292652174,0.1689058865652174
0,40,2113.06652173913,0.1309188872608696,0.1670447930434782
0,41,2169.258260869565,1.3e-06,0.16247778873913044
0,42,2386.4078260869564,1.3e-06,0.15882563730434782
0,43,2409.29,1.3e-06,0.15416973013043478
0,44,2342.3599999999997,1.3e-06,0.1570022218260869
0,45,2233.0852173913045,1.3e-06,0.15392016543478265
0,46,2111.9230434782608,1.3e-06,0.15256423017391305
0,47,1952.457391304348,1.3e-06,0.14992867817391303
0,48,1785.7973913043481,1.3e-06,0.147503656
0,49,1714.811304347826,1.3e-06,0.14598832008695653
0,50,1658.1613043478262,1.3e-06,0.14812189439130433
0,51,1636.1147826086958,1.3e-06,0.1480362083478261
0,52,1666.8469565217392,1.3e-06,0.15175564295652172
0,53,1764.467391304348,1.3e-06,0.15520419586956521
0,54,1940.559565217391,0.0003722410434782608,0.15733456573913043
