,TimeStep,load_increases_mw,solar_cf_pct,wind_cf_pct
0,0,1743.6614285714288,1.3e-06,0.08553722421428572
0,1,1672.7728571428572,1.3e-06,0.08039918842857144
0,2,1621.1910714285714,1.3e-06,0.07611547296428571
0,3,1598.335357142857,1.3e-06,0.07279130328571427
0,4,1616.2678571428573,1.3e-06,0.07120098400000002
0,5,1694.714642857143,1.3e-06,0.07078574092857141
0,6,1841.4792857142857,0.0032786775000000004,0.07198434839285714
0,7,2065.202142857143,0.16549042478571427,0.0725009397142857
0,8,2305.634642857143,0.31785648221428575,0.07183488707142857
0,9,2431.9353571428574,0.4494935538214285,0.06967401275000001
0,10,2485.9503571428572,0.5556804046785715,0.06638647139285715
0,11,2491.2228571428573,0.5997489052500001,0.0638069617857143
0,12,2437.433571428571,0.614039749857143,0.062099182749999995
0,13,2378.372142857143,0.6160860102857143,0.0619844252857143
0,14,2286.6975,0.5694990738214286,0.06018340960714285
0,15,2187.586071428572,0.45336859353571435,0.05648344232142856
0,16,2077.2903571428574,0.1426500580357143,0.051775006678571434
0,17,2109.1639285714286,0.003383217178571429,0.04803963842857144
0,18,2266.2685714285712,1.3e-06,0.052801432464285696
0,19,2293.755,1.3e-06,0.05911553328571428
0,20,2233.7535714285714,1.3e-06,0.06602839660714287
0,21,2138.344285714286,1.3e-06,0.07399441371428572
0,22,2023.6664285714285,1.3e-06,0.07976848467857141
0,23,1878.8764285714285,1.3e-06,0.08503208796428573
1,0,1766.73,1.3e-06,0.22927648294999997
1,1,1693.1109999999999,1.3e-06,0.2170171206
1,2,1642.2525,1.3e-06,0.2069510309
1,3,1626.192,1.3e-06,0.19931612145000002
1,4,1658.9885,1.3e-06,0.19969199450000003
1,5,1751.0725000000002,1.3e-06,0.2013575917
1,6,1917.7734999999998,0.0718378782,0.20655248395000003
1,7,2196.1865,0.5698425638000001,0.2142587013
1,8,2436.4645,0.7872929737999999,0.22560841174999996
1,9,2575.8614999999995,0.8593683828499998,0.24311441445000007
1,10,2624.656,0.87897378845,0.26662198494999995
1,11,2612.2195,0.8741829890999998,0.29541005165
1,12,2561.0294999999996,0.87096220755,0.32655334225000004
1,13,2490.8245,0.861102401,0.36661389965
1,14,2388.3680000000004,0.8093337079000001,0.40480917554999996
1,15,2272.3705,0.6703835864499998,0.43295558274999985
1,16,2158.2515,0.17055499139999997,0.4453196686000001
1,17,2254.323,0.0036224099500000006,0.44176562244999995
1,18,2386.082,1.3e-06,0.42402150489999996
1,19,2352.6010000000006,1.3e-06,0.39933247345000006
1,20,2283.6884999999997,1.3e-06,0.36917377754999997
1,21,2192.9835,1.3e-06,0.3305720204499999
1,22,2068.4049999999997,1.3e-06,0.29289712775
1,23,1920.7425,1.3e-06,0.25585071170000007
2,0,2158.2829411764706,1.3e-06,0.5659409370588235
2,1,2034.645882352941,1.3e-06,0.5505630479999999
2,2,1957.2523529411767,1.3e-06,0.5181165280000001
2,3,1933.273529411765,1.3e-06,0.4889447260000001
2,4,1958.4335294117648,0.0010382353529411765,0.4576182142941177
2,5,2049.6229411764707,0.20267999082352942,0.42433313023529406
