var
1604.6752244181303
1520.905748378613
1470.455671563721
1457.2100359691874
985.764272044239
492.88213602211954
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
422.93275374298105
833.0833750426755
823.3639532578703
737.134419219996
589.8575936741643
446.805628190159
471.73343318076473
398.49695992736247
347.45862053688086
329.57864695369847
352.04206368831177
424.7672264824786
280.50645330288427
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
870.9713515203862
1017.3114594569932
1022.2789290549396
957.9608565094463
863.365657377385
739.7495701122675
593.9399740211751
785.2976454560236
667.6385756762991
600.5133411011919
582.0472368890413
606.105332322353
148.52965688799256
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
740.7286544219248
1408.0779510240898
1726.0773214077285
1588.4986217067164
1394.5625873489385
1134.421248455301
929.7888980567946
438.4938327338134
365.2449737280052
315.06830454288485
298.1429288354623
322.95679675343325
381.3564021935887
216.54578987861362
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
650.7680066266431
885.1716038921251
905.0872006830047
849.8580568376707
761.5937660448147
643.1605501555234
501.7818199905511
464.48595389236874
388.12868522609097
339.8371069123481
320.7659106708492
341.6761028463291
417.60915955479504
501.22310767350143
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
367.66806689385436
870.4753902339638
1021.3556809799338
1019.6209551219825
952.3514440682395
853.7670835945918
727.6706995156609
580.9283812259205
410.9573901520138
329.4548851728295
279.2954792075154
266.1088951357205
294.32334061216034
16.582867629372785
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
617.690353865558
905.2122428675331
881.483829300824
788.8864857811886
1050.5241818123588
1756.0371885135485
459.4297394302932
380.3652409166115
331.4442047532923
321.4361521426857
1615.1968942972815
240.5840689434794
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
339.0809587594024
913.436444081089
1047.0476342082443
995.4550828561992
888.3216941888218
734.3874784295288
579.9729048787431
736.8036572971613
615.113227786089
541.4901696078186
516.822517088127
537.4788930836434
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
537.2369651398219
1247.368267250598
1657.889758127783
1530.7599279773042
1339.0363424725774
1079.9099115833037
876.8480273658829
859.6075275292641
741.6796255888296
675.7267843060374
658.4049001317984
687.6832435211895
427.783675092163
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1237.8894572501517
1786.5062821995707
1904.0209226897782
1743.5321857416923
1532.2853883252806
1255.233085057655
1036.7282742491054
356.67690678439476
281.0076391979809
227.87654294447077
209.5750997935874
234.37451283601473
280.806646461753
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
463.7087409211233
792.4235339921727
837.7454108255126
794.1877415008868
712.4542304579312
600.7613064926703
465.67288001232833
363.2136804260055
290.04215964841757
242.30680838205467
226.9397049882562
252.6499078564059
308.7972107092264
86.20267808719518
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
657.5135484034905
934.2128823010588
967.8182800164572
914.9011380004347
828.7473744684705
710.185464082155
567.7439610698356
412.554051008612
331.9549793762807
277.83491395273035
254.1629394565994
268.92590999091277
337.7353044191802
413.0060531927466
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
190.8032040075899
742.9821067801241
907.78334040293
911.2585195530387
847.3365315927279
756.2749523593535
637.8301006178045
498.30675136703246
